token_index,token_id,probability,logprob,nll,reference_probability,reference_logprob,reference_nll,nll_drift
840,10746,0.99986530148913566,-0.0001347075835234334,0.0001347075835234334,0.99980875613338505,-0.00019126215605513224,0.00019126215605513224,-5.6554572531698836e-05
841,3343,0.4163447294254487,-0.87624168538019753,0.87624168538019753,0.45764301179115635,-0.78166584903488057,0.78166584903488057,0.094575836345316966
842,27685,0.36020227422027279,-1.0210895324893281,1.0210895324893281,0.54843522208702022,-0.60068610635604158,0.60068610635604158,0.42040342613328652
843,13,0.77492274317997845,-0.25499194081717408,0.25499194081717408,0.77469784973114986,-0.25528219696301557,0.25528219696301557,-0.00029025614584149428
844,58891,0.60847239747939408,-0.49680372916206839,0.49680372916206839,0.6114796169493254,-0.49187365728155757,0.49187365728155757,0.0049300718805108112
845,220,0.96787838539031923,-0.032648834525644724,0.032648834525644724,0.96297393199109349,-0.037728937133895142,0.037728937133895142,-0.0050801026082504183
846,2366,0.94917397400281067,-0.052163173672527742,0.052163173672527742,0.97150484128250014,-0.028909026870316601,0.028909026870316601,0.023254146802211141
847,18,0.97410661034963875,-0.026234525118367824,0.026234525118367824,0.94418645173320925,-0.057431619910401056,0.057431619910401056,-0.031197094792033232
848,12,0.99993391375017615,-6.608843361631612e-05,6.608843361631612e-05,0.99992568278194749,-7.4319979713756632e-05,7.4319979713756632e-05,-8.2315460974405119e-06
849,2437,0.77225750387964609,-0.25843723032596577,0.25843723032596577,0.84779754720923139,-0.16511341319207015,0.16511341319207015,0.09332381713389562
850,12,0.99998686176154095,-1.3138324766475604e-05,1.3138324766475604e-05,0.99998714975742653,-1.2850325138597202e-05,1.2850325138597202e-05,2.8799962787840203e-07
851,508,0.85622570438740553,-0.15522126424633048,0.15522126424633048,0.93039854876574501,-0.072142237574959703,0.072142237574959703,0.083079026671370779
852,627,0.9941770722747143,-0.0058399470693655149,0.0058399470693655149,0.99132228324166682,-0.0087155873886395861,0.0087155873886395861,-0.0028756403192740712
853,17,0.99992500546072827,-7.4997351502844206e-05,7.4997351502844206e-05,0.99992960774970052,-7.0394727950219029e-05,7.0394727950219029e-05,4.6026235526251777e-06
854,13,0.99997728442566869,-2.2715832333851596e-05,2.2715832333851596e-05,0.99997677757910564,-2.3222690538986797e-05,2.3222690538986797e-05,-5.0685820513520009e-07
855,330,0.99706785227561789,-0.0029364548910807038,0.0029364548910807038,0.9988737139790137,-0.0011269207577283694,0.0011269207577283694,0.0018095341333523344
856,13730,0.6053073096035495,-0.50201900015617151,0.50201900015617151,0.82040697281038399,-0.19795475353872349,0.19795475353872349,0.30406424661744802
857,315,0.99998134165904395,-1.8658515025055149e-05,1.8658515025055149e-05,0.99998988055384685,-1.0119497355055244e-05,1.0119497355055244e-05,8.5390176699999041e-06
858,57664,0.99976587863132282,-0.0002341487793631823,0.0002341487793631823,0.99990629784860863,-9.370654171224578e-05,9.370654171224578e-05,0.00014044223765093654
859,3343,0.99965529036811784,-0.00034476905790422219,0.00034476905790422219,0.99977837342498033,-0.00022165113781833079,0.00022165113781833079,0.00012311792008589141
860,57664,0.3054409175718682,-1.1859989149106387,1.1859989149106387,0.37745898392447436,-0.97429336805179512,0.97429336805179512,0.21170554685884357
861,52652,0.25237971331221026,-1.3768205266950559,1.3768205266950559,0.27043987439799388,-1.3077054811955247,1.3077054811955247,0.069115045499531291
862,13,0.76246131366610104,-0.2712035079632989,0.2712035079632989,0.73223588060831257,-0.31165257566120524,0.31165257566120524,-0.040449067697906349
863,58891,0.99671935524850652,-0.0032860378649761366,0.0032860378649761366,0.99771169901203161,-0.0022909231496347003,0.0022909231496347003,0.00099511471534143633
864,220,0.99998378508134622,-1.621505011704451e-05,1.621505011704451e-05,0.99998346629410273,-1.6533842580536686e-05,1.6533842580536686e-05,-3.187924634921758e-07
865,2366,0.99998877646550255,-1.1223597481769115e-05,1.1223597481769115e-05,0.99999209057762706,-7.9094536525336581e-06,7.9094536525336581e-06,3.3141438292354572e-06
866,18,0.9999297602039422,-7.0242262987846069e-05,7.0242262987846069e-05,0.99993274531329779,-6.7256948400083112e-05,6.7256948400083112e-05,2.985314587762957e-06
867,12,0.99999875310808428,-1.2468926931035578e-06,1.2468926931035578e-06,0.99999805468133252,-1.9453205596534207e-06,1.9453205596534207e-06,-6.984278665498629e-07
868,2437,0.99995019328646351,-4.9807953932078694e-05,4.9807953932078694e-05,0.99996937889920379,-3.0621569631653042e-05,3.0621569631653042e-05,1.9186384300425652e-05
869,12,0.99999952335644005,-4.7664367351159858e-07,4.7664367351159858e-07,0.99999810294209424,-1.8970597051332553e-06,1.8970597051332553e-06,-1.4204160316216568e-06
870,508,0.9999494634863868,-5.0537790625833866e-05,5.0537790625833866e-05,0.99997644106976069,-2.3559207755233887e-05,2.3559207755233887e-05,2.6978582870599979e-05
871,627,0.98522988165209091,-0.0148802826515716,0.0148802826515716,0.98262337174645698,-0.017529373914283945,0.017529373914283945,-0.0026490912627123442
872,18,0.99989402140787287,-0.00010598420825487655,0.00010598420825487655,0.99993722893527082,-6.2773034914964031e-05,6.2773034914964031e-05,4.3211173339912523e-05
873,13,0.99997365466062815,-2.6345686416428738e-05,2.6345686416428738e-05,0.99997995788383531,-2.0042317010564953e-05,2.0042317010564953e-05,6.3033694058637851e-06
874,330,0.99975850430234625,-0.00024152486243524685,0.00024152486243524685,0.99985970492469245,-0.00014030491758217824,0.00014030491758217824,0.00010121994485306861
875,1692,0.92602401851537897,-0.076855106750764166,0.076855106750764166,0.96205875353540171,-0.038679755820268974,0.038679755820268974,0.038175350930495192
876,10746,0.99994742836157391,-5.2573020363061965e-05,5.2573020363061965e-05,0.99994533631870386,-5.4665175409613598e-05,5.4665175409613598e-05,-2.0921550465516334e-06
877,25,0.78997984810316868,-0.23574784257658929,0.23574784257658929,0.76151166905442591,-0.27244978298963907,0.27244978298963907,-0.036701940413049777
878,362,0.94417284272125168,-0.05744603349366123,0.05744603349366123,0.86274020164070508,-0.14764167419317056,0.14764167419317056,-0.090195640699509333
879,37618,0.56180525157048333,-0.57660001659761451,0.57660001659761451,0.53325863137136409,-0.62874873541124976,0.62874873541124976,-0.052148718813635253
880,11346,0.99995517744066087,-4.4823563900025301e-05,4.4823563900025301e-05,0.99995664108306492,-4.33598569600972e-05,4.33598569600972e-05,1.4637069399281016e-06
881,3343,0.99918119894395929,-0.00081913645672216826,0.00081913645672216826,0.99972744197059538,-0.00027259518009492876,0.00027259518009492876,0.00054654127662723956
882,57281,0.62379889120264842,-0.47192725229855437,0.47192725229855437,0.69902300686186813,-0.35807162332450287,0.35807162332450287,0.11385562897405149
883,11346,0.26396633958543808,-1.3319336855351473,1.3319336855351473,0.24310503422370841,-1.4142616894264779,1.4142616894264779,-0.082328003891330548
884,13,0.98928740380743707,-0.01077038916357744,0.01077038916357744,0.99071562440590721,-0.0093277440505920607,0.0093277440505920607,0.0014426451129853791
885,58891,0.99930765493424945,-0.00069258484727629664,0.00069258484727629664,0.9994237747726562,-0.00057639130890342616,0.00057639130890342616,0.00011619353837287049
886,220,0.9999768971711489,-2.3103095725566412e-05,2.3103095725566412e-05,0.9999779612092714,-2.2039033586331426e-05,2.2039033586331426e-05,1.0640621392349861e-06
887,2366,0.99999492186439687,-5.078148496907907e-06,5.078148496907907e-06,0.99999828980881666,-1.7101926457263012e-06,1.7101926457263012e-06,3.3679558511816058e-06
888,18,0.9999936233627732,-6.3766575576847206e-06,6.3766575576847206e-06,0.99999460603575641,-5.3939787911240016e-06,5.3939787911240016e-06,9.8267876656071906e-07
889,12,0.99999744729440709,-2.5527088510854438e-06,2.5527088510854438e-06,0.99999436415271081,-5.6358631706060391e-06,5.6358631706060391e-06,-3.0831543195205953e-06
890,2437,0.99997971622797466,-2.0283977743846013e-05,2.0283977743846013e-05,0.9999900679890813,-9.9320602414962997e-06,9.9320602414962997e-06,1.0351917502349713e-05
891,12,0.99999872571426707,-1.2742865448416191e-06,1.2742865448416191e-06,0.99999868894654731,-1.3110543121057647e-06,1.3110543121057647e-06,-3.6767767264145614e-08
892,508,0.99995277069599564,-4.7230419343047361e-05,4.7230419343047361e-05,0.99997810336547222,-2.1896874262611692e-05,2.1896874262611692e-05,2.5333545080435669e-05
